movie_id,title,original_title,overview,release_date,runtime,original_language,status,imdb_id,popularity,vote_average,vote_count,adult_flag,video_flag,poster_path,backdrop_path,homepage,tagline,budget,revenue,collection_id,collection_name
43150,Little Miss Marker,Little Miss Marker,"Big Steve Halloway, gambler and proprietor of New York's Horseshoe Cabaret, is in desperate need of money. He arranges for his fellow bookies, especially Sorrowful Jones, to each pay him $1,000 for his racehorse, Dream Prince, to lose. With all bets being placed at the window, Sorrowful encounters a gambler, having lost $500, wanting to place his bet but unable to come up with $20. Instead, he places his little girl, Marthy Jane, as security, or in bookie's terms a ""marker"". ""Marky"", as she comes to be known, winds up under the care of Sorrowful Jones and his lady friend, singer Bangles Carson.",1934-06-01,79,en,Released,tt0025410,1.0023,6.44,25,False,False,/eLt4sYP6fJLkac7ETgy9lL5Kl6J.jpg,/yWLMR2dZMMQLrPgkJaankQZJXNK.jpg,,,0,0,,
83811,The Daydreamer,The Daydreamer,"A young Hans Christian Andersen goes in search of knowledge in the Garden of Paradise in order to make his studies easier. Each time he falls asleep, he experiences in his dreams the different characters he would later write about in fairy tales including The Little Mermaid, Thumbelina, and The Emperor's New Clothes.",1966-06-01,101,en,Released,tt0060283,1.0477,5.083,12,False,False,/k7RiyeB5NccB2NgXtVFJXFiwe6Z.jpg,/v9Ir5A13tY49CE3q5Vfbmor3bwY.jpg,,"Before the Little Mermaid, there was...",0,0,,
30366,Leningrad Cowboys Meet Moses,Leningrad Cowboys Meet Moses,"After years of fame and misfortune in Mexico, the members of the Leningrad Cowboys decide to return to their native village. Their former manager Vladimir, who now calls himself Moses lead them on their way home.",1994-02-17,94,en,Released,tt0107384,0.4638,5.817,52,False,False,/pjozVQnmZKH0gKbPz8A8OIkkzH.jpg,/uUVo2qgILxmxQ8Msd5lIfjzHa5n.jpg,,,0,0,187736,Leningrad Cowboys Collection
77964,That Certain Woman,That Certain Woman,A gangster's widow fights for love despite society's disapproval.,1937-08-30,93,en,Released,tt0029650,1.2245,5.647,17,False,False,/xXYhUmpgwqXbmiykybxmJDA9IkJ.jpg,/sSvtKoV03AR22cOAfCyQgNthSHJ.jpg,,Love Broke Her Heart !,0,0,,
98169,Everyone Stares: The Police Inside Out,Everyone Stares: The Police Inside Out,"Stewart Copeland, drummer for The Police, compiles his Super 8 footage to offer an intimate look at what it was like to be a member of one of the most important rock bands of all time.",2007-03-31,74,en,Released,tt0492968,0.6625,6.75,6,False,False,/fplFilsQ1PKHBe4rZEvec209CpP.jpg,/fjJEA5S6qMprrjKMZXRe6bIVDUP.jpg,,,0,0,,
82057,Nero's Mistress,Mio figlio Nerone,"Nero is on holiday at the seaside. Poppea, Seneca and many other guests are with him. Nero is preparing a great show where he will be the star. When Agrippina, his mother, arrives with her German praetorians and decides Nero has to conquer Britain, she is asking for trouble. Many attempts of murder and poisoning will happen on the eve of his great show.",1956-09-13,88,it,Released,tt0049508,1.2639,5.767,30,False,False,/ef2iofxA3DSrnuyZZvTP9h4Ei5V.jpg,/xliRuIzyMEfufqvTcSeYYugxjnA.jpg,,The Bawdy Decadence of Nero's Rome...!,0,0,,
36489,Bride of the Monster,Bride of the Monster,"Dr. Eric Vornoff, with the help of his mute assistant Lobo, captures twelve men for a grisly experiment; His goal to turn them into supermen using atomic energy. Reporter Janet Lawton, fiancée of the local lieutenant, vows to investigate Vornoff's supposedly haunted house.",1955-05-11,70,en,Released,tt0047898,0.8335,4.392,130,False,False,/mk9uXv3MGHu2FGRAlqatMtGlk0z.jpg,/puQQOAvPiMg7TBr8HwDidtthmz7.jpg,,"More horrifying than ""DRACULA""...""FRANKENSTEIN""",70000,0,,
72874,ECW One Night Stand 2006,ECW One Night Stand 2006,"ECW One Night Stand (2006) was a PPV produced by World Wrestling Entertainment (WWE). It was held on June 11, 2006 at the Hammerstein Ballroom in New York, New York.  The main event was John Cena versus Rob Van Dam for the WWE Championship. The predominant match on the undercard was Rey Mysterio versus Sabu for the World Heavyweight Championship. Another match on the undercard was Edge, Mick Foley, and Lita versus Terry Funk, Tommy Dreamer and Beulah McGillicutty in a Hardcore Intergender match.",2006-06-11,210,en,Released,tt0791299,0.8301,7.7,10,False,True,/simuG3nWfByrSAKPw15Qq3obkT.jpg,/1E54qjeitVtci69sv6phPHTJvnK.jpg,http://www.wwe.com/shows/onenightstand,,0,0,,
22553,At the Circus,At the Circus,"Jeff Wilson, the owner of a small circus, owes his partner Carter $10,000. Before Jeff can pay, Carter's accomplices steal the money so he can take over the circus. Antonio Pirelli and Punchy, who work at the circus, together with lawyer Loophole try to find the thief and get the money back.",1939-10-20,87,en,Released,tt0031060,1.1888,6.396,96,False,False,/dJsDjHYfOemGvVtHTdivU0Tl0YK.jpg,/rpSDfj74SxkFdKP0SUSu3hV7YYs.jpg,,Keep the world laughing!,0,0,,
23159,The Talk of the Town,The Talk of the Town,"Hilarity ensues when a falsely accused fugitive from justice hides at the house of his childhood friend, which she has recently rented to a high-principled law teacher.",1942-08-20,118,en,Released,tt0035417,1.8035,7.319,127,False,False,/naMSxieb5cD1bGCu0rZ7zLJ6mtA.jpg,/imfdOMgteopHr3xslvSMlBPnZ7k.jpg,,Three people who make life more exciting... love more precious... laughter more joyous!,1000000,1100000,,
43388,King Solomon's Mines,King Solomon's Mines,Fortune hunter Allan Quatermain teams up with a resourceful woman to help her find her missing husband lost in the wilds of 1900s Africa while being pursued by hostile tribes and a rival German explorer.,1950-11-09,103,en,Released,tt0042646,2.3277,6.512,128,False,False,/s5T4Da7d3f255YRyaWfhMWfoBKK.jpg,/mZOrVI6HyFLpVVxAj6brA3LDEw.jpg,,Lovers trapped in animal stampede!,2300000,15057465,135508,Quartermain Collection
45118,Erosion,Erosion,"Haunted by a failing relationship, Gabe devises a risqué game for escape. He invites Irene to dinner at a lavish mansion. Unhappily married, Irene finds the temptation irresistible when Gabe invites her on a second date. To her surprise, she meets him at a humble suburban home. Playfully, Gabe admits that he broke into both houses for their trysts. A frightened Irene returns to her husband. Unable to make peace with his past, Gabe escalates his pursuit of Irene, who ultimately surrenders to the thrill of abandoning her life and having sex with Gabe in strangers' homes. House after house they push the limits, defying reality by living stolen lives. But is there really an escape from life? And how far can they go before their past catches up with them?",2005-09-13,100,en,Released,tt0377864,1.1965,3.5,4,False,False,/cWusI62yMfWQxlraOttIrTpZ4DS.jpg,,,,0,0,,
38349,Wilby Wonderful,Wilby Wonderful,"A day-in-the-life dark comedy concerning a group of islanders, their respective secrets, and one man's plan to kill himself quietly.",2004-09-13,99,en,Released,tt0383717,1.305,5.645,38,False,False,/swoPnOcgrVFHbKlOtG9N4n3zNZ0.jpg,/cHmXbVVxgvmND7wYIgxBNLW4sFK.jpg,,Everybody gets a second chance.,0,0,,
49114,$30,$30,A father buys his closeted son a night with a prostitute.,1999-01-01,20,en,Released,tt0212555,0.7941,6.308,13,False,False,/a6KNqcbdnylw7GPIKhKWu7PPIET.jpg,/eNmWipQZKx37wEVNp8jXIpd58gD.jpg,,,0,0,,
51212,I'm Losing My Temper,La moutarde me monte au nez,"Pierre is a clumsy, overly serious math teacher at an all-girls high school. His life is thrown into chaos after encountering a beautiful British actress and the paparazzi that follow her around.",1974-10-09,92,fr,Released,tt0071863,0.9977,6.031,98,False,False,/cOaaMaNXuKp6NpEFdGs6529pUdC.jpg,/a0Rt8J5LfQ64V5WI475bkF9DxL8.jpg,,"Laughter, misunderstandings and passion explode in an effervescent vaudeville.",0,0,,
3293,Pirates of Silicon Valley,Pirates of Silicon Valley,"The story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",1999-06-20,97,en,Released,tt0168122,2.693,7.029,596,False,False,/rdAMdi7iFN7EP0zuaPp3mESBOH8.jpg,/vKgsqmYHdNjtyhQIUjXW88IPeI.jpg,http://alt.tnt.tv/movies/tntoriginals/pirates/frame_index.htm,The true story of how Bill Gates and Steve Jobs changed the world.,0,0,,
43856,The Rage of Paris,The Rage of Paris,"Nicole has no job and is several weeks behind with her rent. Her solution to her problems is to try and snare a rich husband. Enlisting the help of her friend Gloria and the maitre'd at a ritzy New York City hotel, the trio plot to have Gloria catch the eye of Bill Duncan, a millionaire staying at the hotel. The plan works and the two quickly become engaged. Nicole's plan may be thwarted by Bill's friend, Jim Trevor, who's met Nicole before and sees through her plot.",1938-06-09,78,en,Released,tt0030652,1.3278,5.85,20,False,False,/lkcecPOr93hqwgjJpFAjY68RWsr.jpg,/jI8CqKSbhN9TlRlgdXulWpf2EhA.jpg,,THAT'S PARIS IN HER EYES!,0,0,,
11337,Stardust Memories,Stardust Memories,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",1980-09-26,89,en,Released,tt0081554,2.2033,6.929,462,False,False,/y1EHgpL2hMVRcr6tIOy7VGLxaPs.jpg,/phSIp0IbGhPgKyLduTnQ4z2IzsD.jpg,,Woody Allen in his most amusing and witty effort!,10000000,10389003,,
22941,The New Janitor,The New Janitor,"The hero, a janitor played by Chaplin, is fired from work for accidentally knocking his bucket of water out the window and onto his boss the chief banker (Tandy). Meanwhile, one of the junior managers (Dillon) is being threatened with exposure by his bookie for gambling debts unpaid. Thus the manager decides to steal from the company.",1914-09-14,12,en,Released,tt0004395,0.6207,6.2,58,False,False,/uNLLGGrmT3CxzIu30U6GAyzM67x.jpg,/1R5r2M844KLEkJ1RJDFfojJDu7l.jpg,,,0,0,,
73354,Phobia,Phobia,"A psychiatrist involved in a radical new therapy comes under suspicion when his patients are murdered, each according to their individual phobias.",1980-09-09,91,en,Released,tt0081334,1.1828,4.375,24,False,False,/5WgzICL2IIpFbsAPefmcuihcsaR.jpg,/nCevJRQSRjT8cypakUY10VWhzOo.jpg,,What happens when your Psychiatrist goes out of his mind?,0,0,,
56200,DNA vs The Book of Mormon,DNA vs The Book of Mormon,This documentary examines the genetic evidence of the claims of the Book of Mormon. Are the native Americans decedents of the lost tribe of Israel?,2003-03-20,53,en,Released,tt0401360,0.1654,7.0,1,False,False,,,http://www.lhvm.org/dnavs.html,,0,0,,
66699,Alice 5.0,Alice 5.0,,2011-03-28,,de,Released,tt1904834,0.0478,4.2,2,False,False,/d8pEeoMEdG6kEps88siucPfevEu.jpg,/rQe1b0wqWG0Ux3GqpWCGaWoQ32F.jpg,,,0,0,,
11715,If the Father and the Son,Wenn der Vater mit dem Sohne,"After Clown Teddy lost his son, he lost his gift for laughter. He opened a joke shop and lives above the shop. His landlady has had a foster son since birth, and Teddy decides to raise the child, who always believed that Teddy was his father. When the mother suddenly appears five years later and wants her son, Teddy decides to run away with the child and goes back onstage with his son. Will the family catch up with them, or will the mother never get her son back?",1955-08-01,95,de,Released,tt0048802,1.3231,6.556,18,False,False,/A9VYcos5R5kfm2qLoJUlHfZB6gi.jpg,/iJs2HTA10e6Adavdil9AcaERYRM.jpg,,,0,0,,
57909,The Circus Casablanca,Cirkus Casablanca,"Film about a pair of traveling entertainers and con-men and their problems with jobs, money and women. We follow them in a period there it goes downhill with engagements. It's hard for them to realize that entertainers of their kind are about to become extinct.",1981-02-27,93,da,Released,tt0080538,0.2745,7.357,7,False,False,/vdKVIqETTFaaXpSa2pRlYkAj1Rf.jpg,,,,0,0,,
72260,"Apat Dapat, Dapat Apat","Apat Dapat, Dapat Apat","Four women named Res, Gay, Dolly, and Brite who swore to be friends forever, become domestic helpers when they go over to another country. However, Res is beaten to death by her employers, making the other three worry because her husband gave her one condition if she comes with her friends: that she comes home safe, sound and alive. Brite, Gay, and Dolly decide to bring their dead friend Res home.",2007-10-10,98,tl,Released,tt1071213,0.5857,7.0,1,False,False,/nBawWDLzPjY6x09Kw3PP01jyZ4J.jpg,/wH19YM7DPJA6h5d1EJPuBgmHURS.jpg,,Friends 4 Lyf and Death.,0,0,,
57764,C Eriksson solo,C Eriksson solo,C Eriksson Solo is a theater act written and performed by Claes Eriksson. I this play will Claes discover the possibilities of a stage in a funny way.,2007-09-27,,sv,Released,tt2279164,0.0441,5.2,2,False,False,/iEBns0mRipTjvadij2CzhclVnxJ.jpg,/28up8Xt7e6qqA9FCuEd2wkDtnVM.jpg,,,0,0,,
36787,Zooey,Zooey,"Angel and Zooey are not your typical newlyweds. Zooey is a professional prostitute and Angel is a drug dealer. Yet they are not without hopes and dreams, of escaping their life in the streets and starting a new in a fresh painted cottage with picked fence, kid and a dog, in Manitoba, Canada, Life gets in the way however when their best friend gets in trouble with her pimp. They sacrifice everything to save her, including their own dreams.",2006-06-13,91,en,Released,tt0419286,0.321,4.75,8,False,False,,,,"If I've ever done anything bad, it's to myself. That's my choice.",0,0,,
12502,Silkwood,Silkwood,"Like most of the people in her town, Karen Silkwood works at the local nuclear plant producing highly radioactive plutonium. Exposed one day to a lethal dose of radiation, Karen faces the blank walls of corporate indifference and denial. As her illness increases, her protest grows louder and she becomes an obvious danger to the powers that be.",1983-12-14,131,en,Released,tt0086312,2.9019,6.939,347,False,False,/7Piz5R5dB6d7v1OWNaIn9GB4qZg.jpg,/6BQRfw8zkMrBIVDudpVZGyvEJDJ.jpg,,"On November 13, 1974, Karen Silkwood, an employee of a nuclear facility, left to meet with a reporter from the New York Times. She never got there.",10000000,35616970,,
92391,Sket,Sket,"When a young woman is cruelly and indiscriminately attacked by a notorious gang led by the violent Trey, her little 16 year old sister Kayla wants revenge and will stop at nothing to get it, even if it means joining a rival girl gang led by the volatile and damaged man-hating Danielle.",2011-10-28,83,en,Released,tt1658820,0.5376,5.1,32,False,False,/kJ6kIgPbcA6rUM0mduZZu49MYbd.jpg,/l0rHUQ38yZ4bhuUmi9t4MArsOkc.jpg,http://www.sketmovie.com,Man's World. Sister's Hood.,0,0,,
17601,Munde U.K. De,Munde U.K. De,This is the story of two British born Punjabi boys who visit Punjab for the first time and fall in love. They find it very difficult to win over the girls here because of their typical British attitude. It is very interesting to see how they adopt themselves to Punjabi traditions and win over the hearts of everybody. Their interaction with Punjabi youth is very entertaining as humor comes out.....,2009-05-08,149,pa,Released,tt1577854,0.3118,6.2,3,False,False,/tsdg6hoRAKtNxaX6IxL5lXcHeRl.jpg,/kMyWrO8fDfmviPDiEw8Ol4wdVrg.jpg,http://www.mundeukde.com,British by right! Punjabi by heart!,0,0,,
15465,Final Arrangements,Bouquet final,An American funeral director is recruited to a job in Paris.,2008-11-05,101,fr,Released,tt1134801,0.9485,5.5,52,False,False,/6cIiU63VTP0dOTrKvqwDuhPpzET.jpg,/dwZe5YW7jbkHiewUBqAQwDQRyJc.jpg,,,0,0,,
40003,Big Plans!,Store planer,"BIG PLANS follows the petty and irresponsible crook Willy, who has a massive fondness for music. Though he's 38 years of age he will not give up his lifelong dream of becoming a famous musician. When he gets paroled he therefore decides to revive his old band to prove to his eight-year-old son, Mikkel, that he isn't the failure everyone thinks he is.",2005-01-07,91,da,Released,tt0386802,0.722,5.038,13,False,False,/zTIRDsBPN3QuXgE1MBONFPI1dkr.jpg,/lahlFM8IqbmeTZugyXQB7GARLyd.jpg,,,0,0,,
22972,Green Zone,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors are dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",2010-03-11,115,en,Released,tt0947810,4.7571,6.49,2361,False,False,/czFIaeukSxNEccysQeys1PCkuOG.jpg,/3EE9h3xYxIastf5xVLbezH3eGps.jpg,http://www.greenzonemovie.com/,Chief Warrant Officer Roy Miller is done following orders,100000000,94882889,,
49484,Sniffer,Sniffer,"A man wakes on the ceiling of his bedroom and breaks a lamp to alert his wife to his predicament. She puts on her heavy boots, unstraps herself out of her bed and uses a hook on a pole to drag him back down. The next day he goes to his job where he works as a deodorant tester, sniffing the armpits of exercising test subjects. On this day though, he faces an event that will change his life forever.",2006-01-18,10,no,Released,tt0800966,0.4034,6.0,14,False,False,/99VnE60YcBHjgf3I3fVuptmWQJY.jpg,/qBw4wK9SCbLtTYAgLSbLQndOykT.jpg,,,250000,0,,
