person_id,name,original_name,gender,known_for_department,profile_path,popularity
8289,Billy Crudup,Billy Crudup,2,Acting,/4kHvUUVFMW8GJTHJtoAiskqhcyO.jpg,2.6494
1579,Maggie Gyllenhaal,Maggie Gyllenhaal,1,Acting,/vsfkWdYWmA9CpzMHTJzrFxlDnEZ.jpg,2.8976
21180,Justin Bartha,Justin Bartha,2,Acting,/AalKjN8nR8RZ8g6ZdWV2smnQq4d.jpg,1.2802
8170,Eva Mendes,Eva Mendes,1,Acting,/uj6IaUDEUB7swj46dPjHAi3TEk4.jpg,3.0344
6913,Ellen Barkin,Ellen Barkin,1,Acting,/k8L89k5xEk7hN3TUKkEFUcPzSxh.jpg,2.8264
52865,Garry Shandling,Garry Shandling,2,Acting,/zGjPMqSqtZtP3npd5fhm7MYqxIU.jpg,0.8248
1225953,Sterling K. Brown,Sterling K. Brown,2,Acting,/vjFATaJfAyBie56J4Qv2DQ9Dyem.jpg,2.9371
1041542,Liam Broggy,Liam Broggy,2,Acting,/6oIWUVf4JScbAgr3OCsjnfiQmml.jpg,0.2231
52776,Dagmara Dominczyk,Dagmara Dominczyk,1,Acting,/i1f78OP3G6pksgCcu6AxPgZYEmv.jpg,1.366
84407,Jim Gaffigan,Jim Gaffigan,2,Acting,/dhguhHxIrb26jvPznBt8y25Fb2U.jpg,1.0619
6474,James Le Gros,James Le Gros,2,Acting,/q7AgI7xjFDSQPlilkT17YddAc93.jpg,1.6217
2272780,Gretchen Cleevely,Gretchen Cleevely,1,Acting,/gZc7VWAkJpihV6CquC7inJDbUQS.jpg,0.1872
2318989,David Greenspan,David Greenspan,2,Acting,,0.0311
12438,Bob Balaban,Bob Balaban,2,Acting,/qceORed11dvRnxQjVGexPvgF5Xu.jpg,1.1881
4678534,Cal Freundlich,Cal Freundlich,2,Sound,/yAnJ6oVSSE76bJvMiBuUbD0x7L6.jpg,0.0362
86203,Bart Freundlich,Bart Freundlich,2,Directing,/8xrjH3jOaOCxTjiYqnxL2Up8PEi.jpg,0.4278
1675333,Evelyn O'Neill,Evelyn O'Neill,1,Production,,0.1421
86176,Todd M. Hofacker,Todd M. Hofacker,2,Crew,,0.0286
25502,Pamela Hirsch,Pamela Hirsch,1,Production,,0.195
5669,Douglas Aibel,Douglas Aibel,2,Production,/vpB6bSIQd4PODpr7mHRjDlXx2VF.jpg,0.521
25501,Tim Perell,Tim Perell,2,Production,,0.092
1493890,Paul F. Bernard,Paul F. Bernard,2,Directing,/j4sRDEGTaMJdt6FBGIjCiX41efs.jpg,0.2447
50770,Bruce Toll,Bruce Toll,2,Production,,0.0907
67810,John Gilroy,John Gilroy,2,Editing,/69tisbFpCtto4gPw4seJ8en7C1q.jpg,0.3154
6377,Clint Mansell,Clint Mansell,2,Sound,/vAEGuBFwW7ZYczJcm4GAf09Clmo.jpg,0.4063
956624,Meredith Zamsky,Meredith Zamsky,1,Production,/onWblQh6ztmNuDsfKXBJ8YZbWjt.jpg,0.1549
72264,Tim Orr,Tim Orr,2,Camera,/7ANEkhXONfNC1ftIlSvIg4HFH03.jpg,0.2414
35180,Sidney Kimmel,Sidney Kimmel,2,Production,/trujs6nLit4Qd2GtTXtALUzPCsn.jpg,0.3073
17799,Marina Grasic,Marina Grasic,0,Production,,0.163
1434573,John Nyomarkay,John Nyomarkay,2,Art,/omcQEg4av3GX19HEsswZhcSbd1A.jpg,0.0724
1333892,Mila Khalevich,Mila Khalevich,1,Art,,0.1951
1303391,Maya Hardinge,Maya Hardinge,0,Costume & Make-Up,,0.1008
1550841,Rachel Chancey,Rachel Chancey,1,Sound,,0.2272
1471022,Michael Clancy,Michael Clancy,2,Costume & Make-Up,,0.0784
2477834,Sherry Heart,Sherry Heart,1,Costume & Make-Up,,0.0848
1527896,Annemarie Bradley,Annemarie Bradley,1,Costume & Make-Up,/s4H6q7xJXWCcquG7V25sB8YPYwq.jpg,0.1945
1659920,Andy Kris,Andy Kris,0,Sound,,0.1043
19755,Kevin Thompson,Kevin Thompson,2,Art,/xfC6DDaxDfNjIoFVvLtgFtlaNeS.jpg,0.1376
3164481,Amanda Ross,Amanda Ross,0,Costume & Make-Up,,0.0143
6047605,Peter Pastorelli,Peter Pastorelli,2,Production,,0.0751
73817,Laurel Aitken,Laurel Aitken,0,Acting,,0.0143
126548,Martyn Green,Martyn Green,2,Acting,/lnP93ogqEhmAo3zrAvRhrJibEZQ.jpg,0.0827
550528,Sydney Granville,Sydney Granville,2,Acting,/nBTaIJkwgblNlgP7LOxArFIlstm.jpg,0.0071
184686,John Barclay,John Barclay,2,Acting,/2PrwUcFSEsVQLiW2VIAWYAEerBk.jpg,0.1895
550529,Kenny Baker,Kenny Baker,2,Acting,/mTiwquvDVV3ulBih9YTVnP3net0.jpg,0.3022
550530,Jean Colin,Jean Colin,1,Acting,/rPGPSzr7QVS8VfLlsTfw8kGadjP.jpg,0.1196
1462628,Gregory Stroud,Gregory Stroud,2,Acting,/1ik4QMjghqnGNV014Zslljp4j7f.jpg,0.0619
2205417,Constance Willis,Constance Willis,0,Acting,,0.0143
1462630,Elizabeth Paynter,Elizabeth Paynter,0,Acting,,0.0286
1462632,Kathleen Naylor,Kathleen Naylor,0,Acting,,0.0261
10655,Leslie Phillips,Leslie Phillips,2,Acting,/xD1ud9ud75GRRQz2EDATyE7NhUV.jpg,0.9999
148849,Victor Schertzinger,Victor Schertzinger,2,Directing,/7wR8zyg35twNJRlrboe1bN3kAza.jpg,0.3203
233247,William S. Gilbert,William S. Gilbert,2,Writing,/8nmwPSv0jTW7wH3TMhBMeh5fjXV.jpg,0.232
1686530,Marcel Vertès,Marcel Vertès,0,Costume & Make-Up,,0.0239
69297,Arthur Sullivan,Arthur Sullivan,2,Sound,/6HYWBoEMk8GAzp5wYYCsFW5EIrC.jpg,0.0357
1467495,Leslie Murray,Leslie Murray,1,Sound,,0.0214
9852,Gene Milford,Gene Milford,2,Editing,,0.0792
1266915,Josef Somlo,Josef Somlo,0,Production,,0.0911
1626291,Geoffrey Toye,Geoffrey Toye,0,Sound,,0.0143
17668,William V. Skall,William V. Skall,2,Camera,,0.1633
1288228,Philip Charlot,Philip Charlot,0,Editing,,
1351956,Ralph W. Brinton,Ralph W. Brinton,0,Art,,0.0239
3606,Bernard Knowles,Bernard Knowles,2,Camera,,0.1412
204587,Suze Orman,Suze Orman,1,Acting,/uXLw0xyM9UHck9rv240UWlDiScU.jpg,0.1544
35064,Ronald Lewis,Ronald Lewis,2,Acting,/kThL4yDNcUkUTGHfSUrjFJFRxfe.jpg,0.5271
45467,Diane Cilento,Diane Cilento,1,Acting,/7veis5HtF7tqAM0cXIq6GVeFM56.jpg,0.7237
20113,Claude Dauphin,Claude Dauphin,2,Acting,/1Phmm4zdV1gX3R3Gbjz5W4m2DBq.jpg,0.4259
100033,Françoise Rosay,Françoise Rosay,1,Acting,/wZ1run2p3Tm4sbhQvtP3qTLrBQk.jpg,0.3951
116644,Bernard Braden,Bernard Braden,2,Acting,/lZ6w1tAr0cpYzZJWE7lRCxSNuCG.jpg,0.1422
47381,Katya Douglas,Katya Douglas,1,Acting,/mmD1Sta1aPcVm6VWegTRNXPbV8s.jpg,0.3625
1004885,Barbara Chilcott,Barbara Chilcott,0,Acting,/4DN8fgVTqctEj1hrhdsdIuxgMcY.jpg,0.1883
189377,Anne Tirard,Anne Tirard,1,Acting,,0.1574
1004886,Edwin Styles,Edwin Styles,2,Acting,/oTrTgp3Bdb2zCbpuUov0wGrqhbb.jpg,0.1918
27944,George Merritt,George Merritt,2,Acting,/5Q3zRQOzfgeiu7CIo0jYjHvvbnE.jpg,0.338
101984,Stanley Black,Stanley Black,2,Sound,/swRgMBo7ej0T3EZxNtNqmNbF9TC.jpg,0.1863
39853,Val Guest,Val Guest,2,Directing,/ssAKGF2Rd0kGuvzLV4zCmRrl5bo.jpg,0.9823
1004881,Ronald Scott Thorn,Ronald Scott Thorn,0,Writing,,0.0773
40355,Bill Lenny,Bill Lenny,2,Editing,,0.0722
7753,Gilbert Taylor,Gilbert Taylor,2,Camera,/6UTOEFYo95wF35X0i86HNLDl40a.jpg,0.1419
12510,Anthony Masters,Anthony Masters,2,Art,/32OGKBShuM420L7FxP1XfXfjqBz.jpg,0.1073
1425845,Doreen Dearnaley,Doreen Dearnaley,0,Directing,,0.051
108814,Bert Ross,Bert Ross,2,Sound,,0.09
257,Victor Lyndon,Victor Lyndon,0,Production,,0.159
1556555,Clifton Brandon,Clifton Brandon,2,Production,,0.0863
30761,Moray Grant,Moray Grant,2,Camera,,0.0505
31935,Ivy Emmerton,Ivy Emmerton,0,Costume & Make-Up,,0.0836
1475773,Scott Slimon,Scott Slimon,0,Art,,0.0607
30939,Tony Sforzini,Tony Sforzini,0,Costume & Make-Up,,0.0466
31938,Kip Gowans,Kip Gowans,2,Directing,,0.1821
29894,Beatrice Dawson,Beatrice Dawson,0,Costume & Make-Up,,0.0868
2975,Laurence Fishburne,Laurence Fishburne,2,Acting,/2GbXERENPpl5MmlqOLlPVaVtifD.jpg,3.4392
9045,Stephen Baldwin,Stephen Baldwin,2,Acting,/w2nZjBsEsjboQDZJXEkysuGgue4.jpg,1.3886
3136,Salma Hayek Pinault,Salma Hayek Pinault,1,Acting,/1qfYF7NGRObmeKR7IVXUFVIC0CN.jpg,7.746
883,Will Patton,Will Patton,2,Acting,/1V4DbU1mfEim4oaA5bvJywDAKwB.jpg,2.1176
31512,Robert John Burke,Robert John Burke,2,Acting,/uWEaY5gypb6cp1bdUYG4uCKw4sK.jpg,1.376
88094,Robert Hooks,Robert Hooks,2,Acting,/z6zQmQ5wMdlSElSf0g4PoGb80nh.jpg,0.5364
58648,Victor Rivers,Victor Rivers,2,Acting,/AgRGx0cxggQc88WuNHZJrZDwCdH.jpg,0.8325
29792,David Dukes,David Dukes,2,Acting,/uT0eWdpQleUwbhX8wcJBCEjs0h0.jpg,0.7944
38570,Ken Jenkins,Ken Jenkins,2,Acting,/basRrWk50y03ydjm0DW8A6AxH1o.jpg,0.9499
95938,Michael Nader,Michael Nader,2,Acting,/kbIZbDM8T3K3JlSjgEanTICr9ww.jpg,0.3469
95939,Brittney Powell,Brittney Powell,1,Acting,/xDnCZiA9t38obKj48owSd2xGX1w.jpg,0.5947
95940,Steve Carlisle,Steve Carlisle,2,Acting,,0.3432
29934,Brett Rice,Brett Rice,2,Acting,/4OTUfCVDOsCFQoQwiNE8deDFxKW.jpg,0.7834
95941,J. Don Ferguson,J. Don Ferguson,2,Acting,/4uvAb0WNpkh7r4wYImNxF6WeVl.jpg,0.4618
95942,Kathy Payne,Kathy Payne,0,Acting,,0.0168
78589,RuPaul,RuPaul,2,Acting,/px8XeYcAzKzAto4MFYfs6kBSEWF.jpg,1.0271
237345,Jay Amor,Jay Amor,2,Acting,/9m0sWuPgs1vNU7NulTDfJUM7zkE.jpg,0.1644
1513690,Henry Kingi Jr.,Henry Kingi Jr.,2,Crew,/dNsZTVShyJVRXHb2vjjEC8mC4f3.jpg,0.7953
1040864,Irone Singleton,Irone Singleton,2,Acting,/lKxvihaUzrTJj1tZJSprj7JhMhL.jpg,0.5082
170038,Jon Huffman,Jon Huffman,2,Acting,,0.2488
76705,Preston A. Whitmore II,Preston A. Whitmore II,2,Writing,/il0jnnZCDJ1nxNRFYlNnM6OVcmp.jpg,0.4514
40230,Kevin Hooks,Kevin Hooks,2,Directing,/msEmB9UdsQdcoifOwQtD2xECi6F.jpg,0.8052
1399126,Jennifer Badger,Jennifer Badger,1,Crew,/KCHafCk2phip2nruX8kDg3gcNN.jpg,0.7662
1576419,Kenny Endoso,Kenny Endoso,2,Crew,/cVDyTG8I6hdfOQRrgn2oX2hyGRQ.jpg,0.6317
16576,Simone Boisseree,Simone Boisseree,1,Crew,,0.3548
200402,Tim Trella,Tim Trella,2,Crew,/bzgr1RT7gmO75s3b2QGOfEcBJff.jpg,0.4879
1361515,Randi Layne,Randi Layne,1,Acting,,0.0454
1417972,Michael D. Wilhoit,Michael D. Wilhoit,2,Sound,,0.4775
72975,Joseph Gutowski,Joseph Gutowski,0,Editing,,0.0968
1659166,Bill 'Splat' Johnson,Bill 'Splat' Johnson,2,Costume & Make-Up,,0.2708
2095763,Philip Ivey,Philip Ivey,2,Costume & Make-Up,,0.0982
2031,Amanda Mackey,Amanda Mackey,1,Production,,0.3961
49284,Frank Mancuso Jr.,Frank Mancuso Jr.,2,Production,,0.6037
2507,Matthew F. Leonetti,Matthew F. Leonetti,2,Camera,/v9kwWIkNkanReGoFfJA1vrLBUDP.jpg,0.5524
1834303,Jeffrey A. Rubis,Jeffrey A. Rubis,0,Costume & Make-Up,,0.1682
5912,Graeme Revell,Graeme Revell,2,Sound,/xe8K3zV1rhep2OV1ihRzMCBaprQ.jpg,0.2778
1466195,Vikki Williams,Vikki Williams,1,Production,,0.1185
2532,Cathy Sandrich Gelfond,Cathy Sandrich Gelfond,1,Production,,0.4947
1392240,Charles C. Bennett,Charles C. Bennett,2,Art,,0.4083
21615,Charles William Breen,Charles William Breen,2,Art,,0.4233
53291,Richard Nord,Richard Nord,2,Editing,,0.2169
1537964,Lynn Barber,Lynn Barber,0,Costume & Make-Up,,0.1404
1536545,Stacye P. Branche,Stacye P. Branche,0,Costume & Make-Up,,0.3738
1545542,Mary Stacy,Mary Stacy,0,Art,,0.0589
1537674,Jennifer Bryan,Jennifer Bryan,1,Costume & Make-Up,/oA5QovyVfEG0SUIs0DIhGsriyok.jpg,0.2671
3384210,Katie Pinholster,Katie Pinholster,0,Art,,
1859962,John Hockridge,John Hockridge,2,Directing,,0.3121
3214296,Frank Bodo,Frank Bodo,0,Production,,0.0404
1712066,Michael P. Weinstein,Michael P. Weinstein,0,Camera,,0.1457
1733131,Joseph J. Kontra,Joseph J. Kontra,2,Directing,,0.3605
2091349,Riko Schatke,Riko Schatke,0,Camera,,0.2062
1345595,Scott Millan,Scott Millan,0,Sound,,0.3207
1399861,Brad Sherman,Brad Sherman,2,Sound,,0.2219
1536458,Pat Blymyer,Pat Blymyer,2,Lighting,,0.1104
1738169,C. Alan Rawlins Sr.,C. Alan Rawlins Sr.,2,Camera,,0.4332
1717828,Renate Schneuer,Renate Schneuer,0,Directing,,0.0629
1883564,C. Ashley Sudge,C. Ashley Sudge,2,Camera,,0.3305
1562222,Bill Fibben,Bill Fibben,0,Sound,,0.0286
1707448,Craig S. Jaeger,Craig S. Jaeger,2,Sound,,0.3989
1429492,Philip A. Hess,Philip A. Hess,2,Sound,,0.316
1398947,Linda Lew,Linda Lew,1,Sound,,0.313
1338372,Dan O'Connell,Dan O'Connell,2,Sound,,0.7833
1564250,James Ashwill,James Ashwill,2,Sound,,0.1596
2116861,Frank Blair,Frank Blair,0,Art,,0.0143
1372880,Barney Cabral,Barney Cabral,0,Sound,,0.1801
1367493,John T. Cucci,John T. Cucci,2,Sound,,0.6784
230436,Barbara Harris,Barbara Harris,1,Production,/d1BGeZT2b81Wa9gCOPdrXGWUtmR.jpg,0.6292
1429533,Norto Sepulveda,Norto Sepulveda,0,Sound,,0.0441
1378752,Cheree Welsh,Cheree Welsh,0,Art,,0.089
1733142,Gary Burritt,Gary Burritt,2,Editing,,0.717
1562248,Dennis McNeill,Dennis McNeill,2,Editing,,0.2707
3430,Clayton Collins,Clayton Collins,0,Sound,,0.2884
1372838,Mark Gordon,Mark Gordon,2,Sound,,0.2319
1813049,Mark R. La Pointe,Mark R. La Pointe,0,Sound,,0.2953
1392901,Lauren Stephens,Lauren Stephens,1,Sound,,0.1629
1920588,Mark Hollingsworth,Mark Hollingsworth,0,Sound,,0.0796
95842,Joshua Winget,Joshua Winget,2,Sound,,0.1939
3812439,Mike Riley,Mike Riley,2,Production,,0.0683
1379388,Tommy J. Huff,Tommy J. Huff,2,Crew,,0.5893
1645509,Troy Gilbert,Troy Gilbert,2,Crew,/nlov1g2o5f9kEAYP9xDGtqQiyGS.jpg,0.2524
61838,Glenn R. Wilder,Glenn R. Wilder,2,Crew,/8YSkfLv8gvqxZxH87cG9NXoIMjr.jpg,0.8497
24969,Henry Kingi,Henry Kingi,2,Acting,/cThdKH6fn4faqei4DC2H3BQNkgI.jpg,1.0789
1345608,Lance Gilbert,Lance Gilbert,2,Crew,/5amEmoYq14P7ndbljvVNeaCZuUF.jpg,0.385
18889,Mic Rodgers,Mic Rodgers,2,Crew,/zGhWhiTfzeSzfKt9kK4Bk6ZS0xn.jpg,0.3541
1502517,Manny Perry,Manny Perry,2,Crew,/aCYOiEZ7LkqJUEce0PsPVx6GWo0.jpg,0.6149
194654,John C. Meier,John C. Meier,2,Crew,/kP7rVXlfnKQF9YHEoTJonYiHsBm.jpg,0.9383
2345278,Carol Martin Vines,Carol Martin Vines,1,Acting,,0.0336
1341812,William Washington,William Washington,2,Crew,/jcbNLmQAdEhN6Fgdt9BSAcNE56M.jpg,0.2249
1102244,Johan Bergman,Johan Bergman,0,Crew,,0.0362
81231,Monica Zetterlund,Monica Zetterlund,1,Acting,/rVq70QTVC5DBbARLheXEApEn79f.jpg,0.1403
74736,Magnus Härenstam,Magnus Härenstam,2,Acting,/JFrcxJLSf9XZTHFEaWUmxx3fLh.jpg,0.251
56882,Ernst-Hugo Järegård,Ernst-Hugo Järegård,2,Acting,/Av4Wq38NRFhRCZSVClr1Es1pIRd.jpg,0.6117
139088,Carl Billquist,Carl Billquist,2,Acting,/v6IPM42oFBKwp4QTU5ajlV6r0LA.jpg,0.1699
252340,Stig Ossian Ericson,Stig Ossian Ericson,2,Acting,/3QnSyrVbxAByLXL0eojtly2gq8w.jpg,0.5545
2223885,Liselott Wærum,Liselott Wærum,0,Acting,,0.0256
2223886,Annelie Bergman,Annelie Bergman,0,Acting,,0.0143
2223887,Arne Bergman,Arne Bergman,0,Acting,,0.0143
2223888,Inger Bergman,Inger Bergman,0,Acting,,
3351465,Sven Lindahl,Sven Lindahl,0,Acting,,
1349144,Bengt Grive,Bengt Grive,2,Acting,/6tQS3yf3q7h7JUThblh2hHZ2dsw.jpg,0.0704
229921,Arne Hegerfors,Arne Hegerfors,2,Acting,/rvKJBsLS70Uaorrqwrr17YBOYWu.jpg,0.0379
2036544,Bo Holmström,Bo Holmström,2,Acting,/f787fRz8b70mR2aE2kinBvuiICT.jpg,0.2836
1026129,Bengt Bedrup,Bengt Bedrup,2,Acting,/h7d3197LuSMENIdGEtF3JWf4hnz.jpg,0.0071
1244010,Lennart Hyland,Lennart Hyland,0,Acting,,0.0453
2043474,Ulf Elfving,Ulf Elfving,0,Acting,,0.2665
4796198,Roland Bergman,Roland Bergman,0,Acting,,
4796199,Claes Cronqvist,Claes Cronqvist,0,Acting,,
934157,Ralf Edström,Ralf Edström,2,Acting,/8leVxLEmz18CDAQ1cAfNzpJTdwj.jpg,0.0457
4796200,Ove Grahn,Ove Grahn,0,Acting,,0.0071
2388654,Ronnie Hellström,Ronnie Hellström,0,Acting,,0.0071
4796201,Kent Karlsson,Kent Karlsson,0,Acting,,
4637373,Ove Kindvall,Ove Kindvall,0,Acting,,
4796203,Krister Kristensson,Krister Kristensson,0,Acting,,
4796204,Bo Larsson,Bo Larsson,2,Acting,,0.0143
4637374,Benno Magnusson,Benno Magnusson,0,Acting,,0.0071
4796205,Roger Magnusson,Roger Magnusson,0,Acting,,
1731278,Björn Nordqvist,Björn Nordqvist,0,Acting,,0.0071
4796206,Jan Olsson,Jan Olsson,2,Acting,,0.0071
4796207,Kenta Ohlsson,Kenta Ohlsson,0,Acting,,
4796208,Örjan Persson,Örjan Persson,0,Acting,,
2388655,Roland Sandberg,Roland Sandberg,0,Acting,,0.0239
4796210,Tom Turesson,Tom Turesson,0,Acting,,
4796211,Mats Werner,Mats Werner,0,Acting,,0.0071
4796212,Georg Ericson,Georg Ericson,0,Acting,,0.0143
96934,Bo Widerberg,Bo Widerberg,2,Directing,/dSANpK9IB24lWHDm8v4Irs36amI.jpg,0.5132
108112,Jonas Bergström,Jonas Bergström,2,Acting,/zLMpGpS9odv9FwHh1icKlly7pYk.jpg,0.177
1026105,Ulf Axén,Ulf Axén,2,Art,/8j9Sd4FqhfVulLzSZIePWPZgjeG.jpg,0.0143
3868,Waldemar Bergendahl,Waldemar Bergendahl,2,Production,/3XZmmIA5tufwRLGQZzBcGUlLnzE.jpg,0.1455
2045765,Ann-Christin Santesson,Ann-Christin Santesson,0,Acting,,0.2962
1098607,John Olsson,John Olsson,2,Camera,,0.0261
3496644,Lotta Melanton,Lotta Melanton,0,Art,,0.0214
3496643,Ulf Reinhard,Ulf Reinhard,0,Sound,,0.0071
4796215,Marianne Rödström,Marianne Rödström,0,Directing,,
4796216,Susanne Bruhn,Susanne Bruhn,0,Production,,0.0261
1593220,Helena Olofsson-Carmback,Helena Olofsson-Carmback,1,Costume & Make-Up,,0.1225
4796222,Gunnar Lundin,Gunnar Lundin,0,Production,,0.0286
572058,Roland Sterner,Roland Sterner,0,Camera,,0.0239
2113394,Åke Åstrand,Åke Åstrand,0,Camera,,0.0806
1097802,Hanno-Heinz Fuchs,Hanno-Heinz Fuchs,0,Camera,,0.0404
4796232,Torbjörn Ek,Torbjörn Ek,0,Lighting,,0.0143
568632,Sten Lindberg,Sten Lindberg,0,Lighting,,0.0143
4796233,Tyra Erlholm,Tyra Erlholm,0,Editing,,
56398,Christer Furubrand,Christer Furubrand,2,Editing,,0.0327
1332141,Owe Svensson,Owe Svensson,0,Sound,/neULjCUlVnHv6roP5crOQdvDNHJ.jpg,0.1688
2052527,Jan Brodin,Jan Brodin,0,Sound,,0.2678
568612,Berndt Frithiof,Berndt Frithiof,2,Sound,,0.0861
555761,Göran Carmback,Göran Carmback,2,Directing,/mVoWNIKvs2LeD5fn8emHm4EXpLB.jpg,0.216
2168822,Lennart Forsén,Lennart Forsén,2,Sound,,0.0404
2188657,Björn Gunnarsson,Björn Gunnarsson,0,Sound,,0.0552
2181484,Christer Hööst,Christer Hööst,0,Sound,,
1963019,Martin CG Kjellberg,Martin CG Kjellberg,0,Sound,,0.0436
1683985,Kjell Westman,Kjell Westman,2,Sound,,0.0637
1540076,Lars C. Lundberg,Lars C. Lundberg,2,Sound,,0.0862
2181752,Ingemar Olsson,Ingemar Olsson,0,Sound,,
4796242,Lasse Strandmark,Lasse Strandmark,0,Sound,,
130877,Enzo Salvi,Enzo Salvi,2,Acting,/AsIrWxVVLrK8l4fey8tLr4bxPU.jpg,0.1783
120638,Carlo Buccirosso,Carlo Buccirosso,2,Acting,/vQnJHfVTfvyhBDMj4asfW6afEvi.jpg,0.2424
945665,Max Cavallari,Max Cavallari,2,Acting,/uPbTUCEt9aPPtK0nnlc8MG3VvLU.jpg,0.1815
234412,Bruno Arena,Bruno Arena,2,Acting,/tDvWkmWVHGtoYFravhxospnblc0.jpg,0.1094
109143,Gigi Proietti,Gigi Proietti,2,Acting,/rgTazZ5DYTHBzARl3IyAAqpJrNL.jpg,1.6733
141111,Biagio Izzo,Biagio Izzo,2,Acting,/tWdLTzbn895Yq8yiTNyW6FKVYYx.jpg,0.2451
234413,Max Giusti,Max Giusti,2,Acting,/1DBaqQn1GXELLqopEnYsyJMRQ3D.jpg,0.5092
128752,Vito,Vito,2,Acting,/mAFv5FzxoYGBjaoSp8R4nZ6MldP.jpg,0.1241
126986,Marco Messeri,Marco Messeri,2,Acting,/gmFRoo4ajcCddsfIYPMwNJNNuAs.jpg,0.2898
224203,Chiara Noschese,Chiara Noschese,1,Acting,/wCAoktNKzCwCh76x0PLkUr46Rtx.jpg,0.1712
156294,Paolo Seganti,Paolo Seganti,2,Acting,/po3ZmVd6fD6cny1sFv8npUKgY4p.jpg,0.4721
107188,Lorenzo Flaherty,Lorenzo Flaherty,2,Acting,/j6TtWAwE0sI65S0TmcaVAt8gtLP.jpg,0.1701
2051670,Corrado Scalia,Corrado Scalia,0,Acting,/n1N2BqdX415Bafy1mTd9Fh8O9xz.jpg,0.2228
2263545,Claudia Federica Petrella,Claudia Federica Petrella,0,Acting,/vGijXACdvZWlcYhG3J78EFoyQOa.jpg,0.441
2189066,Alfredo Colina,Alfredo Colina,2,Acting,/shuNclM3NUAMFdGblwPIKpfWeWP.jpg,0.07
1183890,Alessandra Frabetti,Alessandra Frabetti,0,Acting,/fUmQ3VU9M2tLP3hKCauWqxXX4GB.jpg,0.0143
69068,Gianfranco Barra,Gianfranco Barra,2,Acting,/a6Bms9jyF8drPdhP8vEh3YjCtgi.jpg,0.2636
1194450,Giuseppe De Rosa,Giuseppe De Rosa,2,Acting,/iamgv3xkViBDpwx1dyQ4r1H4VFq.jpg,0.0859
1875872,Simonetta Guarino,Simonetta Guarino,0,Acting,/paA6ulUAbHAOGTWdU9C7lNkzGNs.jpg,0.1003
1173033,Samuela Sardo,Samuela Sardo,1,Acting,/rHRde2bOadZQWHfY7U2DfYu6jUP.jpg,0.124
69038,Carlo Vanzina,Carlo Vanzina,2,Directing,/tjyANg0mvPvU7Z3pWH5rfLHP6DT.jpg,0.4389
69040,Enrico Vanzina,Enrico Vanzina,2,Writing,/Abmy1bcaHoBrQCUcOh60QE9tJiF.jpg,1.6036
119181,Nicoletta Ercole,Nicoletta Ercole,1,Costume & Make-Up,/qoS89yKIzDYU0RNPU7GSCpOjbEY.jpg,0.3067
996050,Tonino Zera,Tonino Zera,2,Art,,0.0768
2212687,Tommaso Quattrini,Tommaso Quattrini,2,Sound,,0.0495
1156007,Luca Montanari,Luca Montanari,2,Editing,/9IIWgdb6Mwr2LEKOheDjkYdW27q.jpg,0.0906
20648,Andrea Guerra,Andrea Guerra,2,Sound,/mqTi0J49NCqOwQjpM0Qu0vTquDK.jpg,0.2262
41383,Aurelio De Laurentiis,Aurelio De Laurentiis,2,Production,/2lWsvyk56zpftyhhPDMi36f13gj.jpg,0.4873
1528397,Claudio Napoli,Claudio Napoli,0,Visual Effects,,0.0362
1382252,Giuseppe Squillaci,Giuseppe Squillaci,2,Visual Effects,/s1t9WVVoeNzGgiHSgt8S65q7zy7.jpg,0.1011
1316063,Claudio Zamarion,Claudio Zamarion,2,Camera,,0.0707
52389,Maurizio Pastrovich,Maurizio Pastrovich,0,Production,,0.1241
69043,Maurizio Amati,Maurizio Amati,2,Production,/jSRttSzme3DWO9Tthjme9wNQ8U5.jpg,0.1826
21177,Thierry Lhermitte,Thierry Lhermitte,2,Acting,/50kQVqmD1XnGRlgTPsVRhECaRae.jpg,0.7445
4274,Miou-Miou,Miou-Miou,1,Acting,/kjQD9nNjcakYxOmXq1IG66y1RtU.jpg,0.7586
30641,Eddy Mitchell,Eddy Mitchell,2,Acting,/krcrbKymA0S2hnOuHqAQhDIUK40.jpg,0.3561
35211,Michel Boujenah,Michel Boujenah,2,Acting,/nBquHxqWm3kHYNoqG0XmS9LBIKj.jpg,0.3548
21938,Hélène Zidi,Hélène Zidi,1,Acting,/dheaWmXWwmw4fgXekE8SZuWmMBM.jpg,0.1212
23733,Annick Alane,Annick Alane,1,Acting,/fF6iBkPHWd25OJzhbkb68k4xurP.jpg,0.2574
2433153,Bérangère Jean,Bérangère Jean,0,Acting,/cqOGPmMKmQb1PlJgmg4lhe8pAdt.jpg,0.0961
7692,Sagamore Stévenin,Sagamore Stévenin,2,Acting,/9br3ZNBbNqD3PhKOX3UXQwa5K12.jpg,0.4967
35899,Jean Benguigui,Jean Benguigui,2,Acting,/21m2psUsFlsSdbsxGPjZdLRoAjs.jpg,0.4424
234098,Claudine Wilde,Claudine Wilde,1,Acting,/1Sm1Bz1tZnk2CKbFv849HY1wQ0C.jpg,0.2332
77904,François Hadji-Lazaro,François Hadji-Lazaro,2,Acting,/mSwNnb09uLwXFO6YqlKQkZ0zi8n.jpg,0.5603
185355,Yan Epstein,Yan Epstein,2,Acting,/jHiebrh5X7G9S3klVRH1tWI8Jjp.jpg,0.1818
